0.03390865,0.99666023,0.88371122
0.00190645,0.99981225,0.87232822
0.14043707,0.98616797,0.52632749
0.04903173,0.99517071,-0.29959720
0.08032046,0.99208897,0.12078863
0.02530261,0.99750787,0.35148185
0.01279543,0.99873972,-0.62679583
0.13172361,0.98702615,0.87687290
0.02447532,0.99758935,0.19729975
0.00377276,0.99962842,-0.28410628
0.02736944,0.99730432,0.28615087
0.09022713,0.99111325,0.11890620
0.00469290,0.99953777,0.03056073
0.12036139,0.98814523,0.54214537
0.01886974,0.99814147,0.33939147
0.09357748,0.99078327,0.75797999
0.07835563,0.99228251,-0.16422653
0.00999894,0.99901515,0.68857175
0.13757947,0.98644942,0.58996904
0.00136494,0.99986559,0.08881269
0.04162467,0.99590027,0.52997422
0.15220292,0.98500907,0.79987401
0.00284340,0.99971992,0.95214283
0.00413657,0.99959260,-0.57945430
0.01650716,0.99837416,-0.75138068
0.06598662,0.99350077,0.24007314
0.01223610,0.99879485,-0.11410695
0.03976895,0.99608302,-0.18735021
0.00786655,0.99922520,0.70631009
0.02055616,0.99797535,0.59224421
0.09590096,0.99055445,0.11044604
0.11282603,0.98888743,0.84225118
0.04709537,0.99536145,-0.16665071
0.03832640,0.99622512,0.20588282
0.08048403,0.99207288,0.47279602
0.12745959,0.98744613,0.91982019
0.00517888,0.99948990,0.91693032
0.06814409,0.99328828,-0.17421454
0.00167542,0.99983495,-0.50488120
0.09877553,0.99027133,0.54810965
0.03747448,0.99630904,-0.41810420
0.05689262,0.99439651,0.45575100
0.06116558,0.99397564,-0.25480223
0.04495667,0.99557209,-0.21777231
0.08284933,0.99183995,0.95411754
0.01567474,0.99845612,0.59477097
0.15776323,0.98446143,0.91951406
0.04060850,0.99600035,0.22860906
0.00148916,0.99985331,-0.86782724
0.12815292,0.98737782,0.55191708
0.11795942,0.98838180,0.93565899
0.03332049,0.99671817,-0.54412019
0.12858018,0.98733574,0.44641137
0.16212043,0.98403227,0.68319249
0.00964764,0.99904978,-0.49526712
0.15584208,0.98465067,0.62551892
0.09531362,0.99061227,0.08403945
0.08848830,0.99128455,0.49354035
0.08316463,0.99180889,0.35872209
0.01177055,0.99884069,-0.58433181
0.04005230,0.99605513,0.18771473
0.03837499,0.99622035,0.37116677
0.02549705,0.99748874,0.64413500
0.11620989,0.98855412,0.84027761
0.05314051,0.99476606,0.55190861
0.00026595,0.99997383,-0.80549061
0.11756524,0.98842067,0.31090653
0.02090616,0.99794090,-0.32325757
0.01290176,0.99872929,-0.47823566
0.00893586,0.99911988,0.81892270
0.04329351,0.99573588,0.97058088
0.09163774,0.99097431,0.05464566
0.00352252,0.99965304,-0.08159249
0.00797498,0.99921453,0.33778408
0.15138681,0.98508948,0.78818965
0.07401726,0.99270982,0.09954447
0.03108870,0.99693799,0.40772650
0.04531498,0.99553680,-0.29725611
0.04700528,0.99537033,0.46835503
0.01384851,0.99863601,0.43809998
0.02059011,0.99797201,-0.39840472
0.02047775,0.99798310,-0.32998237
0.03265015,0.99678421,-0.17052397
